split,file,leaf_idx,leaf_class_name,leaf_area,lesion_area,lesion_count,severity_pct,bbox_x1,bbox_y1,bbox_x2,bbox_y2
train,04380_healthy_jpg.rf.5bd7caa4c998deda86d5f508d8298872.jpg,3,healthy,421793.5460000038,0.0,0,0.0,932.0,2031.0,2073.0,2671.0
train,04381_healthy_jpg.rf.d5b1b65aa78765db9c0feb71603c5e85.jpg,0,healthy,4953954.5,0.0,0,0.0,190.0,228.00000000000003,3507.0,2398.0
train,04381_healthy_jpg.rf.d5b1b65aa78765db9c0feb71603c5e85.jpg,1,healthy,533259.8334999979,0.0,0,0.0,0.0,2200.0,1308.0,2671.0
train,04381_healthy_jpg.rf.d5b1b65aa78765db9c0feb71603c5e85.jpg,2,healthy,555390.5,0.0,0,0.0,3113.0,0.0,3999.0,937.9999999999999
train,04382_healthy_jpg.rf.ec6a24544f073aa50979180e2be312bf.jpg,0,healthy,4073333.664999962,0.0,0,0.0,782.0,318.0,3777.0,2285.0
train,04382_healthy_jpg.rf.ec6a24544f073aa50979180e2be312bf.jpg,1,healthy,530535.0,0.0,0,0.0,192.0,0.0,2194.0,439.0
train,04382_healthy_jpg.rf.ec6a24544f073aa50979180e2be312bf.jpg,2,healthy,163444.0,0.0,0,0.0,0.0,0.0,345.0,715.0
train,04382_healthy_jpg.rf.ec6a24544f073aa50979180e2be312bf.jpg,3,healthy,539586.1710000001,0.0,0,0.0,0.0,676.0000000000001,631.0,2484.0
train,04382_healthy_jpg.rf.ec6a24544f073aa50979180e2be312bf.jpg,4,healthy,299236.66400000453,0.0,0,0.0,2252.0,1965.0000000000002,3119.0,2533.0
train,04382_healthy_jpg.rf.ec6a24544f073aa50979180e2be312bf.jpg,5,healthy,486846.5,0.0,0,0.0,3167.0,1391.0,3999.0,2666.0
train,04383_healthy_jpg.rf.b4f82727be249689d9c3b1db4054f9b1.jpg,0,healthy,3179073.631000012,0.0,0,0.0,672.0,474.0,3377.0,2122.0
train,04384_healthy_jpg.rf.0a97466f9c4a57d9c5ed9c46356e8dda.jpg,0,healthy,3393410.25,0.0,0,0.0,514.0,410.0,3447.0,2010.0
train,04384_healthy_jpg.rf.0a97466f9c4a57d9c5ed9c46356e8dda.jpg,1,healthy,457415.7190000005,0.0,0,0.0,0.0,251.99999999999997,792.0,1186.0
train,04384_healthy_jpg.rf.0a97466f9c4a57d9c5ed9c46356e8dda.jpg,2,healthy,1116355.5,0.0,0,0.0,1893.0,0.0,3934.0,823.0
train,04385_healthy_jpg.rf.33dd46ead331f868e7e09f10c5544bd5.jpg,0,healthy,4371850.039999992,0.0,0,0.0,204.0,282.0,3278.0,2325.0
train,04385_healthy_jpg.rf.33dd46ead331f868e7e09f10c5544bd5.jpg,1,healthy,643330.3325000405,0.0,0,0.0,2490.0,1835.0,3662.0,2671.0
train,04385_healthy_jpg.rf.33dd46ead331f868e7e09f10c5544bd5.jpg,2,healthy,487119.5,0.0,0,0.0,3539.0,0.0,3999.0,1426.0
train,04386_healthy_jpg.rf.d5737217875dcff19502ea6de8d35ebc.jpg,0,healthy,4708197.8329999745,0.0,0,0.0,37.0,326.0,3549.0,2509.0
train,04387_healthy_jpg.rf.46ec98b656d795ef51b85a3e6bb81e94.jpg,0,healthy,5708014.666499972,0.0,0,0.0,103.0,182.0,3607.0,2416.0
train,04387_healthy_jpg.rf.46ec98b656d795ef51b85a3e6bb81e94.jpg,1,healthy,280618.0,0.0,0,0.0,0.0,0.0,592.0,655.0
train,04387_healthy_jpg.rf.46ec98b656d795ef51b85a3e6bb81e94.jpg,2,healthy,527903.0,0.0,0,0.0,0.0,1682.9999999999998,946.0,2671.0
train,04388_healthy_jpg.rf.0a6dc97d95f1f63232e399ae0454fa40.jpg,0,healthy,5541934.12461102,0.0,0,0.0,25.0,161.0,3668.0,2428.0
train,04388_healthy_jpg.rf.0a6dc97d95f1f63232e399ae0454fa40.jpg,1,healthy,499479.125,0.0,0,0.0,851.0,0.0,3059.0,354.0
train,04389_healthy_jpg.rf.f83db52eaced23391a11ecd5d02267ab.jpg,0,healthy,3881834.335500002,0.0,0,0.0,926.0,128.0,3343.0,2451.0
train,04390_healthy_jpg.rf.31f08cbe02b259baddbd515654c470e8.jpg,0,healthy,3939047.4110000134,0.0,0,0.0,15.0,387.0,3231.0,2212.0
train,04390_healthy_jpg.rf.31f08cbe02b259baddbd515654c470e8.jpg,1,healthy,845508.4170000032,0.0,0,0.0,982.0,0.0,2872.0,578.0
train,04390_healthy_jpg.rf.31f08cbe02b259baddbd515654c470e8.jpg,2,healthy,1037611.261500001,0.0,0,0.0,3086.0,1254.0,3999.0,2665.0
train,04390_healthy_jpg.rf.31f08cbe02b259baddbd515654c470e8.jpg,3,healthy,449444.5,0.0,0,0.0,3498.0,0.0,3999.0,1143.0
train,04391_healthy_jpg.rf.41052cf8c4cb47e52802b5447bbd7b31.jpg,0,healthy,2854925.7339999974,0.0,0,0.0,690.0,291.0,2803.0,2165.0
train,04391_healthy_jpg.rf.41052cf8c4cb47e52802b5447bbd7b31.jpg,1,healthy,540347.0,0.0,0,0.0,0.0,0.0,643.0,1024.0
train,04391_healthy_jpg.rf.41052cf8c4cb47e52802b5447bbd7b31.jpg,2,healthy,293513.5,0.0,0,0.0,51.0,1064.0,698.0,1713.0000000000002
train,04391_healthy_jpg.rf.41052cf8c4cb47e52802b5447bbd7b31.jpg,3,healthy,379204.5,0.0,0,0.0,33.0,2015.9999999999998,992.0,2635.0
train,04391_healthy_jpg.rf.41052cf8c4cb47e52802b5447bbd7b31.jpg,4,healthy,612865.5609999895,0.0,0,0.0,2267.0,1899.0,3505.0,2671.0
train,04391_healthy_jpg.rf.41052cf8c4cb47e52802b5447bbd7b31.jpg,5,healthy,367747.5,0.0,0,0.0,2693.0,728.0,3335.0,1531.0
train,04391_healthy_jpg.rf.41052cf8c4cb47e52802b5447bbd7b31.jpg,6,healthy,179826.0,0.0,0,0.0,3279.0,1462.0000000000002,3753.0,2031.0
train,04391_healthy_jpg.rf.41052cf8c4cb47e52802b5447bbd7b31.jpg,7,healthy,90017.0,0.0,0,0.0,3749.0,1573.0000000000002,3999.0,2130.0
train,04391_healthy_jpg.rf.41052cf8c4cb47e52802b5447bbd7b31.jpg,8,healthy,594931.0,0.0,0,0.0,3013.0,0.0,3858.0,1046.0
train,04392_healthy_jpg.rf.174087edf230a2cead5e5424199f7800.jpg,0,healthy,4647074.169999957,0.0,0,0.0,654.0,141.0,3491.0,2393.0
train,04392_healthy_jpg.rf.174087edf230a2cead5e5424199f7800.jpg,1,healthy,556825.25,0.0,0,0.0,0.0,0.0,633.0,1257.0
train,04392_healthy_jpg.rf.174087edf230a2cead5e5424199f7800.jpg,2,healthy,776783.665500015,0.0,0,0.0,31.0,1935.0000000000002,1760.0,2671.0
train,04392_healthy_jpg.rf.174087edf230a2cead5e5424199f7800.jpg,3,healthy,178406.0,0.0,0,0.0,3579.0,0.0,3999.0,1606.0
train,04393_healthy_jpg.rf.ea2461269c05318aff2366a6c206bd28.jpg,0,healthy,4416454.125,0.0,0,0.0,502.0,223.0,3402.0,2392.0
train,04393_healthy_jpg.rf.ea2461269c05318aff2366a6c206bd28.jpg,1,healthy,628514.5,0.0,0,0.0,3105.0,0.0,3999.0,915.0
train,04393_healthy_jpg.rf.ea2461269c05318aff2366a6c206bd28.jpg,2,healthy,298896.2870000005,0.0,0,0.0,3555.0,1804.0,3999.0,2671.0
train,04393_healthy_jpg.rf.ea2461269c05318aff2366a6c206bd28.jpg,3,healthy,213795.0,0.0,0,0.0,2920.0,2322.0,3650.0,2671.0
train,04394_healthy_jpg.rf.6e719cc244cc795641c42e28b6543d0d.jpg,0,healthy,5113545.110499978,0.0,0,0.0,110.0,468.0,3748.0,2578.0
train,04394_healthy_jpg.rf.6e719cc244cc795641c42e28b6543d0d.jpg,1,healthy,1036864.0,0.0,0,0.0,2995.0,360.0,3999.0,2662.0
train,04394_healthy_jpg.rf.6e719cc244cc795641c42e28b6543d0d.jpg,2,healthy,304354.0,0.0,0,0.0,1286.0,0.0,2932.0,253.0
train,04394_healthy_jpg.rf.6e719cc244cc795641c42e28b6543d0d.jpg,3,healthy,1022403.2514999993,0.0,0,0.0,0.0,0.0,1524.0,951.0
train,04395_healthy_jpg.rf.220a209163e94930d431ea9f13816521.jpg,0,healthy,4699829.347000003,0.0,0,0.0,227.0,199.0,3132.0,2313.0
train,04395_healthy_jpg.rf.220a209163e94930d431ea9f13816521.jpg,1,healthy,694809.2344999984,0.0,0,0.0,0.0,1831.0,1343.0,2671.0
train,04395_healthy_jpg.rf.220a209163e94930d431ea9f13816521.jpg,2,healthy,614331.5,0.0,0,0.0,2845.0,899.0000000000001,3763.0,2068.0
train,04395_healthy_jpg.rf.220a209163e94930d431ea9f13816521.jpg,3,healthy,893435.5024999976,0.0,0,0.0,2380.0,0.0,3814.0,1068.0
train,04395_healthy_jpg.rf.220a209163e94930d431ea9f13816521.jpg,4,healthy,626740.5499999989,0.0,0,0.0,726.0,0.0,3620.0,338.00000000000006
train,04396_healthy_jpg.rf.d916459831eda2776a79a1beb56375f3.jpg,0,healthy,3461699.993999988,0.0,0,0.0,437.0,438.0,3178.0,2295.0
train,04396_healthy_jpg.rf.d916459831eda2776a79a1beb56375f3.jpg,1,healthy,835635.0,0.0,0,0.0,155.0,990.0,1212.0,2291.0
train,04396_healthy_jpg.rf.d916459831eda2776a79a1beb56375f3.jpg,2,healthy,461168.66050000023,0.0,0,0.0,0.0,0.0,928.0,627.0
train,04397_healthy_jpg.rf.df75b3a15e23de12f5a865608b1fd8f2.jpg,0,healthy,4200303.5,0.0,0,0.0,381.0,533.0,3999.0,2303.0
train,04398_healthy_jpg.rf.13fd6a8388be1dd54a5e8e56e2b27019.jpg,0,healthy,3370512.4984999895,0.0,0,0.0,219.0,637.0,3339.0,2043.9999999999998
train,04398_healthy_jpg.rf.13fd6a8388be1dd54a5e8e56e2b27019.jpg,1,healthy,1150477.3320000023,0.0,0,0.0,0.0,0.0,2991.0,833.0
train,04399_healthy_jpg.rf.1dd19ea34e14e6335d3b11032b451730.jpg,0,healthy,4664914.5,0.0,0,0.0,236.0,474.0,3466.0,2490.0
train,04399_healthy_jpg.rf.1dd19ea34e14e6335d3b11032b451730.jpg,1,healthy,573150.0,0.0,0,0.0,2758.0,2070.0,3999.0,2671.0
train,04399_healthy_jpg.rf.1dd19ea34e14e6335d3b11032b451730.jpg,2,healthy,383496.0,0.0,0,0.0,3519.0,16.0,3999.0,1218.0
train,04400_healthy_jpg.rf.679abbc7449acd58ed17608a4c357d11.jpg,0,healthy,4471216.764999986,0.0,0,0.0,472.0,111.0,3312.0,2444.0
train,04401_healthy_jpg.rf.5d58970f3efbdb92181469dc81da74d9.jpg,0,healthy,2073746.75,0.0,0,0.0,346.0,613.0,2734.0,2279.0
train,04401_healthy_jpg.rf.5d58970f3efbdb92181469dc81da74d9.jpg,1,healthy,365642.5,0.0,0,0.0,2160.0,834.0,3185.0,1943.0
train,04401_healthy_jpg.rf.5d58970f3efbdb92181469dc81da74d9.jpg,2,healthy,581229.75,0.0,0,0.0,541.0,412.0,1965.0,1242.0
train,04402_healthy_jpg.rf.b722d83d9cff07534efc3b0bcc4f62f9.jpg,0,healthy,4766606.5,0.0,0,0.0,422.0,183.00000000000003,3338.0,2330.0
train,04402_healthy_jpg.rf.b722d83d9cff07534efc3b0bcc4f62f9.jpg,1,healthy,900617.7509999871,0.0,0,0.0,0.0,1894.0,1883.0,2671.0
train,04403_healthy_jpg.rf.2b74c83dedb0f2fabaff55d9a62d32b5.jpg,0,healthy,6013715.827000022,0.0,0,0.0,82.0,271.0,3841.0,2561.0
train,04403_healthy_jpg.rf.2b74c83dedb0f2fabaff55d9a62d32b5.jpg,1,healthy,540921.5,0.0,0,0.0,0.0,128.0,1051.0,997.0
train,04403_healthy_jpg.rf.2b74c83dedb0f2fabaff55d9a62d32b5.jpg,2,healthy,829621.1999999881,0.0,0,0.0,2741.0,0.0,3898.0,1225.0
train,04403_healthy_jpg.rf.2b74c83dedb0f2fabaff55d9a62d32b5.jpg,3,healthy,592256.6644999981,0.0,0,0.0,879.0,2173.0,3603.0,2671.0
train,04404_healthy_jpg.rf.138600a2bd39dcebdde5a2dc3fcfebf7.jpg,0,healthy,4612159.0,0.0,0,0.0,594.0,260.0,3406.0,2563.0
train,04404_healthy_jpg.rf.138600a2bd39dcebdde5a2dc3fcfebf7.jpg,1,healthy,736503.5,0.0,0,0.0,3286.0,0.0,3999.0,1487.9999999999998
train,04405_healthy_jpg.rf.65e46a8149e2f6d949d4d13803ae40fc.jpg,0,healthy,2655856.0565000176,0.0,0,0.0,664.0,650.0,3275.0,2115.0
train,04405_healthy_jpg.rf.65e46a8149e2f6d949d4d13803ae40fc.jpg,1,healthy,451981.5,0.0,0,0.0,517.0,1614.0,2104.0,2380.0
train,04405_healthy_jpg.rf.65e46a8149e2f6d949d4d13803ae40fc.jpg,2,healthy,481719.32950000465,0.0,0,0.0,0.0,2068.0,1135.0,2671.0
train,04405_healthy_jpg.rf.65e46a8149e2f6d949d4d13803ae40fc.jpg,3,healthy,576120.3344999999,0.0,0,0.0,0.0,389.0,919.0,1329.0
train,04406_healthy_jpg.rf.ada2bcbba4bf7274697128e85a3ed9b5.jpg,0,healthy,4568725.5,0.0,0,0.0,296.0,349.0,3109.0,2522.0
train,04406_healthy_jpg.rf.ada2bcbba4bf7274697128e85a3ed9b5.jpg,1,healthy,836029.5,0.0,0,0.0,36.0,1580.0,1904.0,2665.0
train,04406_healthy_jpg.rf.ada2bcbba4bf7274697128e85a3ed9b5.jpg,2,healthy,163273.625,0.0,0,0.0,0.0,611.0,225.0,1591.0
train,04406_healthy_jpg.rf.ada2bcbba4bf7274697128e85a3ed9b5.jpg,3,healthy,238668.5,0.0,0,0.0,0.0,0.0,392.0,701.9999999999999
train,04406_healthy_jpg.rf.ada2bcbba4bf7274697128e85a3ed9b5.jpg,4,healthy,905451.0,0.0,0,0.0,369.0,0.0,2729.0,572.0
train,04407_healthy_jpg.rf.65598f92e32776b6ae233523a725ddbf.jpg,0,healthy,1813519.25,0.0,0,0.0,977.0,761.0,3319.0,1834.0
train,04407_healthy_jpg.rf.65598f92e32776b6ae233523a725ddbf.jpg,1,healthy,283557.5,0.0,0,0.0,283.0,584.0,965.0,1218.0
train,04407_healthy_jpg.rf.65598f92e32776b6ae233523a725ddbf.jpg,2,healthy,769180.5,0.0,0,0.0,201.0,1555.0,1055.0,2671.0
train,04407_healthy_jpg.rf.65598f92e32776b6ae233523a725ddbf.jpg,3,healthy,696536.0,0.0,0,0.0,2239.0,0.0,3540.0,891.0
train,04407_healthy_jpg.rf.65598f92e32776b6ae233523a725ddbf.jpg,4,healthy,219708.0,0.0,0,0.0,3543.0,0.0,3999.0,579.0
train,04407_healthy_jpg.rf.65598f92e32776b6ae233523a725ddbf.jpg,5,healthy,360917.0,0.0,0,0.0,3555.0,1698.0,3999.0,2671.0
train,04408_healthy_jpg.rf.17e2658d0a3c77aac766782e37c266ab.jpg,0,healthy,5490204.161499977,0.0,0,0.0,184.0,411.0,3194.0,2665.0
train,04409_healthy_jpg.rf.6e3fc5ccd567b18c01f073c7dd674ccb.jpg,0,healthy,608010.5,0.0,0,0.0,608.0,438.0,2065.0,1584.0
train,04409_healthy_jpg.rf.6e3fc5ccd567b18c01f073c7dd674ccb.jpg,1,healthy,2897881.25,0.0,0,0.0,459.0,881.0,3321.0,2330.0
train,04409_healthy_jpg.rf.6e3fc5ccd567b18c01f073c7dd674ccb.jpg,2,healthy,448417.5,0.0,0,0.0,610.0,2319.0,2374.0,2671.0
train,04410_healthy_jpg.rf.5efe8b28c042ccae54259652fcd6aa8b.jpg,0,healthy,5686884.002999991,0.0,0,0.0,0.0,69.0,3807.0,2299.0
train,04410_healthy_jpg.rf.5efe8b28c042ccae54259652fcd6aa8b.jpg,1,healthy,354216.0,0.0,0,0.0,0.0,0.0,387.0,1247.0
train,04410_healthy_jpg.rf.5efe8b28c042ccae54259652fcd6aa8b.jpg,2,healthy,85147.0,0.0,0,0.0,0.0,1487.9999999999998,309.0,1964.0000000000002
train,04411_healthy_jpg.rf.899c205461839909b9fea88289b5ca87.jpg,0,healthy,1650968.6309999824,0.0,0,0.0,1101.0,678.0,3397.0,1927.0
train,04411_healthy_jpg.rf.899c205461839909b9fea88289b5ca87.jpg,1,healthy,948844.5,0.0,0,0.0,2568.0,1054.0,3999.0,2414.0
train,04412_healthy_jpg.rf.5c2c3a62e917d6a4c8020b7e5e5c4fb5.jpg,0,healthy,3814698.0045000017,0.0,0,0.0,689.0,327.0,3158.0,2371.0
train,04412_healthy_jpg.rf.5c2c3a62e917d6a4c8020b7e5e5c4fb5.jpg,1,healthy,654652.2139999978,0.0,0,0.0,877.0,0.0,2436.0,816.0
train,04412_healthy_jpg.rf.5c2c3a62e917d6a4c8020b7e5e5c4fb5.jpg,2,healthy,250515.5,0.0,0,0.0,0.0,1101.0,371.0,1994.0
train,04412_healthy_jpg.rf.5c2c3a62e917d6a4c8020b7e5e5c4fb5.jpg,3,healthy,405826.90000000596,0.0,0,0.0,718.0,2078.0,1932.0,2671.0
train,04413_healthy_jpg.rf.d4c81cdc02bfedaa562ec852da1f11e8.jpg,0,healthy,3824600.996999979,0.0,0,0.0,649.0,371.0,3268.0,2244.0
train,04413_healthy_jpg.rf.d4c81cdc02bfedaa562ec852da1f11e8.jpg,1,healthy,659178.5,0.0,0,0.0,0.0,1356.0,868.0,2402.0
train,04413_healthy_jpg.rf.d4c81cdc02bfedaa562ec852da1f11e8.jpg,2,healthy,431308.0,0.0,0,0.0,0.0,0.0,671.0,711.0
train,04414_healthy_jpg.rf.ba428e80c4124b4c48774d09ecf20365.jpg,0,healthy,3785267.25,0.0,0,0.0,202.0,228.00000000000003,3477.0,1939.0
train,04414_healthy_jpg.rf.ba428e80c4124b4c48774d09ecf20365.jpg,1,healthy,408789.5,0.0,0,0.0,2702.0,0.0,3817.0,746.0000000000001
train,04414_healthy_jpg.rf.ba428e80c4124b4c48774d09ecf20365.jpg,2,healthy,929819.349999994,0.0,0,0.0,2253.0,1775.0,3666.0,2671.0
train,04415_healthy_jpg.rf.929cd2c0aeb13a9e0f11745cfbff75ed.jpg,0,healthy,3716598.0,0.0,0,0.0,129.0,494.0,2931.0,2371.0
train,04415_healthy_jpg.rf.929cd2c0aeb13a9e0f11745cfbff75ed.jpg,1,healthy,1209975.8999999762,0.0,0,0.0,2590.0,1521.0,3999.0,2671.0
train,04415_healthy_jpg.rf.929cd2c0aeb13a9e0f11745cfbff75ed.jpg,2,healthy,345043.5,0.0,0,0.0,1343.0,0.0,2649.0,392.99999999999994
train,04416_healthy_jpg.rf.c78835500f88866fd30f77e791aa93f7.jpg,0,healthy,3595808.5,0.0,0,0.0,315.0,666.0,3229.0,2342.0
train,04416_healthy_jpg.rf.c78835500f88866fd30f77e791aa93f7.jpg,1,healthy,55415.0,0.0,0,0.0,0.0,1248.0,350.0,1452.0
train,04416_healthy_jpg.rf.c78835500f88866fd30f77e791aa93f7.jpg,2,healthy,474278.8350000009,0.0,0,0.0,0.0,0.0,1430.0,1209.0
train,04416_healthy_jpg.rf.c78835500f88866fd30f77e791aa93f7.jpg,3,healthy,349141.5,0.0,0,0.0,17.0,0.0,1203.0,381.0
train,04416_healthy_jpg.rf.c78835500f88866fd30f77e791aa93f7.jpg,4,healthy,589533.2060000002,0.0,0,0.0,0.0,1830.0,1383.0,2664.0
train,04417_healthy_jpg.rf.84c69f71fe05f54a3aba73a3e1986160.jpg,0,healthy,2864695.8305000067,0.0,0,0.0,1124.0,756.0,3219.0,2765.0
train,04417_healthy_jpg.rf.84c69f71fe05f54a3aba73a3e1986160.jpg,1,healthy,506386.0,0.0,0,0.0,1099.0,1881.0,2023.0000000000002,2993.0
train,04417_healthy_jpg.rf.84c69f71fe05f54a3aba73a3e1986160.jpg,2,healthy,550563.0,0.0,0,0.0,87.0,965.0,1083.0,1807.0000000000002
train,04417_healthy_jpg.rf.84c69f71fe05f54a3aba73a3e1986160.jpg,3,healthy,280060.5,0.0,0,0.0,0.0,535.0,809.0,1123.0
train,04417_healthy_jpg.rf.84c69f71fe05f54a3aba73a3e1986160.jpg,4,healthy,586278.25,0.0,0,0.0,1071.0,0.0,2007.0000000000002,869.9999999999999
train,04418_healthy_jpg.rf.8fc2c11567f54b2dfe5888bfd95bfabe.jpg,0,healthy,2310385.5,0.0,0,0.0,802.0,794.0,3327.0,2133.0
train,04418_healthy_jpg.rf.8fc2c11567f54b2dfe5888bfd95bfabe.jpg,1,healthy,899542.0,0.0,0,0.0,0.0,1635.0,1418.0,2671.0
train,04418_healthy_jpg.rf.8fc2c11567f54b2dfe5888bfd95bfabe.jpg,2,healthy,512040.5,0.0,0,0.0,701.0,0.0,2330.0,419.0
train,04419_healthy_jpg.rf.2440e16c7e7bd78ffafbebfa62b26179.jpg,0,healthy,5362645.125,0.0,0,0.0,202.0,212.0,3433.0,2492.0
train,04420_healthy_jpg.rf.1957617d7e72146b79194f1351ffb9fe.jpg,0,healthy,2796212.6204999983,0.0,0,0.0,275.0,672.0,3114.0,2143.0
train,04420_healthy_jpg.rf.1957617d7e72146b79194f1351ffb9fe.jpg,1,healthy,196096.0,0.0,0,0.0,3375.0,659.0,3999.0,1426.0
train,04420_healthy_jpg.rf.1957617d7e72146b79194f1351ffb9fe.jpg,2,healthy,167264.08449998498,0.0,0,0.0,1924.0,1954.0,2819.0,2314.0
train,04420_healthy_jpg.rf.1957617d7e72146b79194f1351ffb9fe.jpg,3,healthy,208461.4185000062,0.0,0,0.0,683.0,1994.0,1548.0,2375.0
train,04420_healthy_jpg.rf.1957617d7e72146b79194f1351ffb9fe.jpg,4,healthy,116270.0,0.0,0,0.0,0.0,2399.0,607.0,2671.0
train,04421_healthy_jpg.rf.106fdbe354e6c91ae72ec5940cd0e038.jpg,0,healthy,5375823.0,0.0,0,0.0,27.0,485.0,3999.0,2464.0
train,04421_healthy_jpg.rf.106fdbe354e6c91ae72ec5940cd0e038.jpg,1,healthy,1005668.8349999785,0.0,0,0.0,1790.0,1610.0,3965.0,2671.0
train,04422_healthy_jpg.rf.6b58acd5441f71ce2ece5b4b160a9f1a.jpg,0,healthy,2528318.1669999957,0.0,0,0.0,731.0,461.0,2904.0,2026.0
train,04422_healthy_jpg.rf.6b58acd5441f71ce2ece5b4b160a9f1a.jpg,1,healthy,531389.8560000062,0.0,0,0.0,2541.0,1891.0,3638.0,2671.0
train,04422_healthy_jpg.rf.6b58acd5441f71ce2ece5b4b160a9f1a.jpg,2,healthy,480392.5,0.0,0,0.0,3052.0,0.0,3990.0,639.0
train,04422_healthy_jpg.rf.6b58acd5441f71ce2ece5b4b160a9f1a.jpg,3,healthy,508907.8999999985,0.0,0,0.0,1753.0,0.0,3076.0,516.0
train,04423_healthy_jpg.rf.9d44bb5798300560bfe072dcd365f10b.jpg,0,healthy,3790381.17050004,0.0,0,0.0,391.0,162.0,3451.0,2020.0000000000002
train,04424_healthy_jpg.rf.bda25bb8d581bbb7eea791c39a0af9cd.jpg,0,healthy,3901344.0,0.0,0,0.0,469.0,486.0,3508.0,2288.0
train,04424_healthy_jpg.rf.bda25bb8d581bbb7eea791c39a0af9cd.jpg,1,healthy,637073.25,0.0,0,0.0,49.0,1224.0,1510.0,2298.0
train,04425_healthy_jpg.rf.fec24ff937705ee2ca707a7574497bf2.jpg,0,healthy,4892924.669499993,0.0,0,0.0,685.0,6.0,3417.0,2522.0
train,04425_healthy_jpg.rf.fec24ff937705ee2ca707a7574497bf2.jpg,1,healthy,473291.0,0.0,0,0.0,2124.0,0.0,3415.0,909.9999999999999
train,04426_healthy_jpg.rf.9a77360fc71b1fba433d92f96bdda6b9.jpg,0,healthy,5288010.209500015,0.0,0,0.0,35.0,454.99999999999994,3713.0,2381.0
train,04426_healthy_jpg.rf.9a77360fc71b1fba433d92f96bdda6b9.jpg,1,healthy,444149.0,0.0,0,0.0,0.0,1916.0,1035.0,2665.0
train,04427_healthy_jpg.rf.6fba9e8a909931f0166c6c40117ccf9e.jpg,0,healthy,1980777.5,0.0,0,0.0,910.0,969.0,2993.0,2244.0
train,04427_healthy_jpg.rf.6fba9e8a909931f0166c6c40117ccf9e.jpg,1,healthy,845210.0,0.0,0,0.0,2587.0,0.0,3588.0,1174.0
train,04427_healthy_jpg.rf.6fba9e8a909931f0166c6c40117ccf9e.jpg,2,healthy,348804.16650000215,0.0,0,0.0,3612.0,0.0,3999.0,1110.0
train,04427_healthy_jpg.rf.6fba9e8a909931f0166c6c40117ccf9e.jpg,3,healthy,623377.0,0.0,0,0.0,2033.9999999999998,1819.0,3022.0,2671.0
train,04428_healthy_jpg.rf.cacc365c5d83d5b15bb90a166706b99f.jpg,0,healthy,3883454.5,0.0,0,0.0,207.0,669.0,3535.0,2317.0
train,04428_healthy_jpg.rf.cacc365c5d83d5b15bb90a166706b99f.jpg,1,healthy,755678.0,0.0,0,0.0,0.0,0.0,1482.0,685.0
train,04428_healthy_jpg.rf.cacc365c5d83d5b15bb90a166706b99f.jpg,2,healthy,411885.5014999993,0.0,0,0.0,0.0,1677.0,585.0,2671.0
train,04429_healthy_jpg.rf.61fcc97eda3c2df6062506decf047e0b.jpg,0,healthy,624901.0464999676,0.0,0,0.0,2153.0,2002.0,3448.0,2671.0
train,04429_healthy_jpg.rf.61fcc97eda3c2df6062506decf047e0b.jpg,1,healthy,968088.0,0.0,0,0.0,2919.0,254.0,3999.0,2019.0000000000002
train,04429_healthy_jpg.rf.61fcc97eda3c2df6062506decf047e0b.jpg,2,healthy,4742552.756500006,0.0,0,0.0,83.0,373.00000000000006,3999.0,2220.0
train,04430_healthy_jpg.rf.e8251eb4621fef7ebe208ce3b0fe1197.jpg,0,healthy,4280755.5,0.0,0,0.0,222.0,109.0,3510.0,2014.9999999999998
train,04430_healthy_jpg.rf.e8251eb4621fef7ebe208ce3b0fe1197.jpg,1,healthy,484765.25,0.0,0,0.0,0.0,0.0,968.0,700.0
train,04430_healthy_jpg.rf.e8251eb4621fef7ebe208ce3b0fe1197.jpg,2,healthy,917162.799999997,0.0,0,0.0,0.0,1216.0,1109.0,2671.0
train,04430_healthy_jpg.rf.e8251eb4621fef7ebe208ce3b0fe1197.jpg,3,healthy,1149920.5095000267,0.0,0,0.0,1503.0,1955.0,3957.0,2671.0
train,04431_healthy_jpg.rf.1e3120ced42817f98341837730a912e5.jpg,0,healthy,4096157.5,0.0,0,0.0,527.0,286.0,3291.0,2359.0
train,04432_healthy_jpg.rf.8c96a3a2eabaedd8e8e9cead148299ec.jpg,0,healthy,2126154.5,0.0,0,0.0,537.0,487.0,2685.0,2007.0
train,04432_healthy_jpg.rf.8c96a3a2eabaedd8e8e9cead148299ec.jpg,1,healthy,1137908.949999988,0.0,0,0.0,2292.0,1082.0,3348.0,2671.0
train,04432_healthy_jpg.rf.8c96a3a2eabaedd8e8e9cead148299ec.jpg,2,healthy,890520.5,0.0,0,0.0,0.0,840.9999999999999,1057.0,2373.0
train,04433_healthy_jpg.rf.cde4132275d6c8d3e09e96819572f17c.jpg,0,healthy,5670791.742500007,0.0,0,0.0,308.0,225.0,3805.0,2501.0
train,04433_healthy_jpg.rf.cde4132275d6c8d3e09e96819572f17c.jpg,1,healthy,343410.0,0.0,0,0.0,0.0,211.0,484.0,1091.0
train,04434_healthy_jpg.rf.e7a71108375a39f6f33253141562930b.jpg,0,healthy,4127153.4815000296,0.0,0,0.0,0.0,357.0,3553.0,2166.0
train,04434_healthy_jpg.rf.e7a71108375a39f6f33253141562930b.jpg,1,healthy,383517.9985000007,0.0,0,0.0,0.0,0.0,1088.0,664.0
